Loan_ID,Date_ID,Recipient_ID,LoanOfficer_ID,loan_amount,Upfront_charges,property_value
25520,1000631,1000631,897,256500,0,
25521,1000632,1000632,227,256500,5637.25,478000
25522,1000633,1000633,660,296500,4304.46,458000
25523,1000634,1000634,565,356500,3500,418000
25524,1000635,1000635,1,156500,3312.5,258000
25525,1000636,1000636,345,226500,5764.2,318000
25526,1000637,1000637,123,146500,3455.75,178000
25527,1000638,1000638,803,616500,0,708000
25528,1000639,1000639,485,326500,4395,418000
25529,1000640,1000640,897,146500,3831.19,318000
25530,1000641,1000641,638,486500,12030,578000
25531,1000642,1000642,693,356500,445,608000
25532,1000643,1000643,659,226500,0,
25533,1000644,1000644,118,86500,2822,208000
25534,1000645,1000645,677,406500,0,988000
25535,1000646,1000646,457,116500,0,148000
25536,1000647,1000647,797,216500,1087.45,228000
25537,1000648,1000648,712,396500,0,468000
25538,1000649,1000649,24,596500,7468.75,658000
25539,1000650,1000650,439,516500,0,908000
25540,1000651,1000651,14,156500,0,298000
25541,1000652,1000652,261,486500,4870.86,488000
25542,1000653,1000653,99,346500,1685.78,498000
25543,1000654,1000654,45,486500,0,558000
25544,1000655,1000655,156,456500,4979.25,538000
25545,1000656,1000656,403,336500,0,378000
25546,1000657,1000657,428,536500,10305.45,738000
25547,1000658,1000658,893,216500,0,218000
25548,1000659,1000659,659,186500,0,
25549,1000660,1000660,200,336500,7567.68,848000
25550,1000661,1000661,774,326500,0,
25551,1000662,1000662,517,236500,3612,328000
25552,1000663,1000663,123,536500,2658.42,868000
25553,1000664,1000664,418,76500,2468.75,208000
25554,1000665,1000665,681,556500,3000,628000
25555,1000666,1000666,306,316500,0,338000
25556,1000667,1000667,390,186500,4205.71,238000
25557,1000668,1000668,88,506500,7146,538000
25558,1000669,1000669,124,466500,8059,588000
25559,1000670,1000670,3,286500,660.62,298000
25560,1000671,1000671,321,726500,5379.95,1008000
25561,1000672,1000672,171,366500,0,
25562,1000673,1000673,387,116500,0,158000
25563,1000674,1000674,59,246500,3000,388000
25564,1000675,1000675,848,606500,0,
25565,1000676,1000676,650,226500,295,1538000
25566,1000677,1000677,727,486500,4728.5,498000
25567,1000678,1000678,264,126500,3792.82,138000
25568,1000679,1000679,516,266500,1582.5,508000
25569,1000680,1000680,413,556500,8087.5,998000
25570,1000681,1000681,248,346500,0,398000
25571,1000682,1000682,469,266500,0,318000
25572,1000683,1000683,74,106500,3900,178000
25573,1000684,1000684,113,146500,0,198000
25574,1000685,1000685,658,516500,3820,878000
25575,1000686,1000686,698,426500,0,478000
25576,1000687,1000687,812,406500,0,828000
25577,1000688,1000688,701,156500,3465,178000
25578,1000689,1000689,229,226500,0,
25579,1000690,1000690,21,296500,0,318000
25580,1000691,1000691,369,356500,460.04,378000
25581,1000692,1000692,115,106500,3125,148000
25582,1000693,1000693,773,566500,1071.48,648000
25583,1000694,1000694,392,396500,0,458000
25584,1000695,1000695,430,216500,0,258000
25585,1000696,1000696,207,206500,3996.87,278000
25586,1000697,1000697,391,316500,3102.5,368000
25587,1000698,1000698,31,366500,8100.29,438000
25588,1000699,1000699,433,386500,0,
25589,1000700,1000700,892,466500,0,598000
25590,1000701,1000701,803,366500,0,368000
25591,1000702,1000702,758,266500,0,268000
25592,1000703,1000703,483,366500,7118.48,528000
25593,1000704,1000704,73,156500,2100,198000
25594,1000705,1000705,101,216500,0,
25595,1000706,1000706,116,346500,0,478000
25596,1000707,1000707,604,126500,3557.92,168000
25597,1000708,1000708,596,626500,3910,2308000
25598,1000709,1000709,752,316500,1228.54,368000
25599,1000710,1000710,362,556500,1787.19,678000
25600,1000711,1000711,807,176500,0,198000
25601,1000712,1000712,48,1506500,0,1948000
25602,1000713,1000713,372,266500,6792.09,378000
25603,1000714,1000714,719,726500,7250,1258000
25604,1000715,1000715,520,116500,1431.25,118000
25605,1000716,1000716,281,246500,2719.34,258000
25606,1000717,1000717,151,456500,0,
25607,1000718,1000718,189,256500,0,608000
25608,1000719,1000719,193,426500,0,428000
25609,1000720,1000720,243,246500,0,248000
25610,1000721,1000721,398,136500,1749.5,168000
25611,1000722,1000722,741,86500,1630.39,128000
25612,1000723,1000723,81,316500,0,328000
25613,1000724,1000724,844,236500,1929.74,308000
25614,1000725,1000725,184,426500,0,738000
25615,1000726,1000726,160,216500,6931.25,638000
25616,1000727,1000727,331,116500,0,148000
25617,1000728,1000728,585,416500,3291.8,498000
25618,1000729,1000729,27,606500,4542.18,628000
25619,1000730,1000730,125,126500,0,148000
25620,1000731,1000731,726,116500,1557.42,158000
25621,1000732,1000732,744,886500,0,
25622,1000733,1000733,838,236500,1254.66,408000
25623,1000734,1000734,818,296500,3078.13,328000
25624,1000735,1000735,271,546500,0,588000
25625,1000736,1000736,641,296500,3036.69,418000
25626,1000737,1000737,350,576500,0,998000
25627,1000738,1000738,214,96500,0,
25628,1000739,1000739,854,606500,0,768000
25629,1000740,1000740,635,66500,0,348000
25630,1000741,1000741,265,216500,4926.52,388000
25631,1000742,1000742,759,476500,1078.89,858000
25632,1000743,1000743,478,166500,0,198000
25633,1000744,1000744,78,316500,0,
25634,1000745,1000745,115,546500,0,568000
25635,1000746,1000746,429,496500,3585.91,508000
25636,1000747,1000747,8,326500,0,378000
25637,1000748,1000748,368,346500,0,498000
25638,1000749,1000749,871,226500,0,
25639,1000750,1000750,414,726500,0,908000
25640,1000751,1000751,672,306500,0,
25641,1000752,1000752,834,436500,12435.2,878000
25642,1000753,1000753,447,326500,11037.5,518000
25643,1000754,1000754,756,156500,3747.8,458000
25644,1000755,1000755,425,436500,0,458000
25645,1000756,1000756,314,316500,4706.73,368000
25646,1000757,1000757,213,256500,0,
25647,1000758,1000758,579,556500,0,588000
25648,1000759,1000759,198,86500,0,118000
25649,1000760,1000760,597,286500,0,298000
25650,1000761,1000761,145,196500,2202,248000
25651,1000762,1000762,654,376500,5806.43,398000
25652,1000763,1000763,463,406500,0,
25653,1000764,1000764,636,726500,10372.34,1128000
25654,1000765,1000765,60,336500,5437.5,948000
25655,1000766,1000766,423,456500,0,658000
25656,1000767,1000767,519,156500,4596.88,218000
25657,1000768,1000768,327,296500,2036.5,448000
25658,1000769,1000769,792,416500,4771.47,598000
25659,1000770,1000770,843,316500,1086.46,498000
25660,1000771,1000771,272,356500,0,
25661,1000772,1000772,404,606500,3515.53,888000
25662,1000773,1000773,44,326500,2500,458000
25663,1000774,1000774,592,166500,2222.02,248000
25664,1000775,1000775,531,276500,358.78,508000
25665,1000776,1000776,711,116500,2627.2,208000
25666,1000777,1000777,304,216500,6380,278000
25667,1000778,1000778,484,316500,0,368000
25668,1000779,1000779,136,386500,0,
25669,1000780,1000780,267,346500,0,
25670,1000781,1000781,442,246500,6095,258000
25671,1000782,1000782,484,406500,6869.63,598000
25672,1000783,1000783,556,146500,0,208000
25673,1000784,1000784,117,206500,3987.13,268000
25674,1000785,1000785,745,116500,0,
25675,1000786,1000786,186,376500,0,
25676,1000787,1000787,309,216500,7225,278000
25677,1000788,1000788,72,256500,995.67,318000
25678,1000789,1000789,767,636500,0,668000
25679,1000790,1000790,885,316500,460.87,348000
25680,1000791,1000791,245,346500,7696.25,458000
25681,1000792,1000792,132,156500,0,238000
25682,1000793,1000793,190,106500,3560,218000
25683,1000794,1000794,716,186500,1345,208000
25684,1000795,1000795,463,316500,179.04,548000
25685,1000796,1000796,666,166500,3553,178000
25686,1000797,1000797,423,116500,0,
25687,1000798,1000798,238,156500,3265,1338000
25688,1000799,1000799,616,296500,4866.2,448000
25689,1000800,1000800,232,106500,1456.17,128000
25690,1000801,1000801,333,486500,0,668000
25691,1000802,1000802,344,426500,0,438000
25692,1000803,1000803,375,146500,3831.25,298000
25693,1000804,1000804,736,506500,4000,538000
25694,1000805,1000805,858,296500,2900,298000
25695,1000806,1000806,645,346500,0,398000
25696,1000807,1000807,146,236500,757.9,308000
25697,1000808,1000808,628,276500,4852.75,378000
25698,1000809,1000809,848,336500,0,398000
25699,1000810,1000810,318,346500,4229.08,468000
25700,1000811,1000811,593,126500,2818.75,218000
25701,1000812,1000812,822,816500,13430,1028000
25702,1000813,1000813,265,666500,0,698000
25703,1000814,1000814,465,426500,2073.52,578000
25704,1000815,1000815,31,596500,0,608000
25705,1000816,1000816,43,286500,5638,418000
25706,1000817,1000817,413,646500,0,1258000
25707,1000818,1000818,784,236500,0,288000
25708,1000819,1000819,517,256500,0,328000
25709,1000820,1000820,831,236500,0,398000
25710,1000821,1000821,846,486500,194.56,658000
25711,1000822,1000822,672,486500,0,
25712,1000823,1000823,429,416500,6437.5,558000
25713,1000824,1000824,205,616500,4597.5,688000
25714,1000825,1000825,545,186500,3202.46,338000
25715,1000826,1000826,608,516500,0,698000
25716,1000827,1000827,725,656500,0,688000
25717,1000828,1000828,366,306500,4850,528000
25718,1000829,1000829,716,646500,0,1228000
25719,1000830,1000830,483,146500,0,
25720,1000831,1000831,75,146500,0,298000
25721,1000832,1000832,188,236500,0,
25722,1000833,1000833,655,256500,4669.89,328000
25723,1000834,1000834,355,446500,0,508000
25724,1000835,1000835,238,276500,4173.65,558000
25725,1000836,1000836,410,256500,1635,288000
25726,1000837,1000837,480,486500,0,938000
25727,1000838,1000838,738,406500,0,458000
25728,1000839,1000839,667,116500,3206.06,418000
25729,1000840,1000840,772,86500,2931.87,128000
25730,1000841,1000841,840,276500,0,378000
25731,1000842,1000842,756,276500,0,338000
25732,1000843,1000843,211,376500,0,1068000
25733,1000844,1000844,518,196500,6695,298000
25734,1000845,1000845,227,246500,1080.37,388000
25735,1000846,1000846,746,146500,0,208000
25736,1000847,1000847,79,326500,0,718000
25737,1000848,1000848,180,176500,3940.31,208000
25738,1000849,1000849,700,146500,0,148000
25739,1000850,1000850,575,376500,16593.75,458000
25740,1000851,1000851,852,576500,2163.66,738000
25741,1000852,1000852,347,236500,4700,308000
25742,1000853,1000853,824,306500,0,
25743,1000854,1000854,299,576500,0,828000
25744,1000855,1000855,864,576500,6104.9,768000
25745,1000856,1000856,588,346500,0,1008000
25746,1000857,1000857,643,446500,0,1088000
25747,1000858,1000858,579,286500,5831.95,438000
25748,1000859,1000859,567,266500,1134.02,358000
25749,1000860,1000860,157,436500,2590.4,578000
25750,1000861,1000861,277,86500,0,138000
25751,1000862,1000862,350,296500,0,338000
25752,1000863,1000863,897,536500,6259.65,718000
25753,1000864,1000864,796,116500,2594,148000
25754,1000865,1000865,851,336500,0,
25755,1000866,1000866,169,226500,1583.1,278000
25756,1000867,1000867,32,166500,0,188000
25757,1000868,1000868,497,266500,1250,338000
25758,1000869,1000869,165,186500,0,208000
25759,1000870,1000870,655,226500,6720,308000
25760,1000871,1000871,433,156500,0,308000
25761,1000872,1000872,417,196500,0,
25762,1000873,1000873,687,86500,614.44,98000
25763,1000874,1000874,820,106500,2949.88,138000
25764,1000875,1000875,77,196500,0,228000
25765,1000876,1000876,624,386500,0,408000
25766,1000877,1000877,371,106500,0,128000
25767,1000878,1000878,45,636500,0,
25768,1000879,1000879,58,216500,2471.85,358000
25769,1000880,1000880,84,116500,2590,148000
25770,1000881,1000881,664,386500,141.7,588000
25771,1000882,1000882,516,76500,0,128000
25772,1000883,1000883,622,376500,0,468000
25773,1000884,1000884,659,316500,1225,728000
25774,1000885,1000885,688,296500,0,358000
25775,1000886,1000886,547,606500,7254.1,768000
25776,1000887,1000887,233,306500,0,938000
25777,1000888,1000888,755,596500,3259.44,1168000
25778,1000889,1000889,870,296500,3066.96,428000
25779,1000890,1000890,251,236500,0,278000
25780,1000891,1000891,394,456500,1295,508000
25781,1000892,1000892,275,286500,0,338000
25782,1000893,1000893,819,486500,2292.46,528000
25783,1000894,1000894,796,146500,0,278000
25784,1000895,1000895,883,96500,3022,118000
25785,1000896,1000896,582,356500,0,378000
25786,1000897,1000897,112,536500,795,668000
25787,1000898,1000898,73,346500,1134.37,418000
25788,1000899,1000899,270,466500,0,678000
25789,1000900,1000900,271,396500,0,418000
25790,1000901,1000901,771,316500,3218.75,428000
25791,1000902,1000902,706,116500,3025,518000
25792,1000903,1000903,188,426500,978,618000
25793,1000904,1000904,858,186500,5835,328000
25794,1000905,1000905,20,166500,0,188000
25795,1000906,1000906,815,156500,0,238000
25796,1000907,1000907,861,416500,7928.75,698000
25797,1000908,1000908,634,366500,6265.95,558000
25798,1000909,1000909,530,186500,0,228000
25799,1000910,1000910,44,186500,3720,378000
25800,1000911,1000911,693,206500,0,278000
25801,1000912,1000912,723,256500,4394.53,268000
25802,1000913,1000913,319,176500,1411.87,258000
25803,1000914,1000914,774,226500,2647.61,458000
25804,1000915,1000915,136,256500,3725.18,258000
25805,1000916,1000916,570,316500,0,
25806,1000917,1000917,319,496500,0,
25807,1000918,1000918,38,396500,10512.5,538000
25808,1000919,1000919,647,416500,250,568000
25809,1000920,1000920,124,306500,2750,588000
25810,1000921,1000921,469,436500,3410,548000
25811,1000922,1000922,218,306500,0,388000
25812,1000923,1000923,76,666500,0,1468000
25813,1000924,1000924,198,686500,0,768000
25814,1000925,1000925,159,476500,0,498000
25815,1000926,1000926,49,486500,360.12,708000
25816,1000927,1000927,16,456500,7136.49,1158000
25817,1000928,1000928,297,336500,8572.68,458000
25818,1000929,1000929,755,96500,1936.8,128000
25819,1000930,1000930,282,226500,3764.72,278000
25820,1000931,1000931,757,396500,8815.36,628000
25821,1000932,1000932,512,406500,0,418000
25822,1000933,1000933,700,246500,7918.75,558000
25823,1000934,1000934,477,166500,5485,248000
25824,1000935,1000935,622,236500,3495,328000
25825,1000936,1000936,189,726500,0,828000
25826,1000937,1000937,857,286500,8500,358000
25827,1000938,1000938,879,166500,5073.75,378000
25828,1000939,1000939,324,416500,0,458000
25829,1000940,1000940,553,556500,0,638000
25830,1000941,1000941,248,686500,1385.04,838000
25831,1000942,1000942,82,196500,5756.4,218000
25832,1000943,1000943,47,306500,0,408000
25833,1000944,1000944,219,296500,0,738000
25834,1000945,1000945,75,66500,2522.5,228000
25835,1000946,1000946,14,676500,2624.6,898000
25836,1000947,1000947,156,526500,1544.4,608000
25837,1000948,1000948,590,416500,1250,528000
25838,1000949,1000949,270,376500,1600.38,438000
25839,1000950,1000950,493,256500,0,338000
25840,1000951,1000951,9,296500,5675,428000
25841,1000952,1000952,176,216500,0,318000
25842,1000953,1000953,439,166500,4222.65,348000
25843,1000954,1000954,861,326500,2614,398000
25844,1000955,1000955,237,96500,2768.18,118000
25845,1000956,1000956,790,446500,0,618000
25846,1000957,1000957,263,126500,2961.25,178000
25847,1000958,1000958,878,456500,384.17,768000
25848,1000959,1000959,335,146500,1070,188000
25849,1000960,1000960,14,346500,1605.37,398000
25850,1000961,1000961,786,296500,0,378000
25851,1000962,1000962,243,306500,84,468000
25852,1000963,1000963,450,246500,4250,308000
25853,1000964,1000964,526,546500,0,918000
25854,1000965,1000965,106,156500,3.61,208000
25855,1000966,1000966,381,216500,6332.73,258000
25856,1000967,1000967,844,406500,10489,428000
25857,1000968,1000968,736,126500,2019.67,138000
25858,1000969,1000969,395,626500,0,708000
25859,1000970,1000970,478,346500,1678.75,588000
25860,1000971,1000971,290,276500,0,
25861,1000972,1000972,496,266500,7484.38,338000
25862,1000973,1000973,733,426500,0,548000
25863,1000974,1000974,650,136500,1063.91,258000
25864,1000975,1000975,475,236500,2800,318000
25865,1000976,1000976,554,226500,3777.88,328000
25866,1000977,1000977,788,146500,0,
25867,1000978,1000978,727,326500,512.6,408000
25868,1000979,1000979,626,516500,3294.2,568000
25869,1000980,1000980,712,126500,3178.02,148000
25870,1000981,1000981,346,106500,936,158000
25871,1000982,1000982,587,226500,0,738000
25872,1000983,1000983,823,466500,7005,598000
25873,1000984,1000984,207,496500,146.41,648000
25874,1000985,1000985,862,96500,1308.29,108000
25875,1000986,1000986,861,396500,1538.76,408000
25876,1000987,1000987,138,136500,0,
25877,1000988,1000988,471,326500,0,338000
25878,1000989,1000989,222,326500,13507.2,628000
25879,1000990,1000990,261,236500,5204.03,428000
25880,1000991,1000991,262,326500,0,378000
25881,1000992,1000992,208,286500,9200,368000
25882,1000993,1000993,483,626500,1019.6,958000
25883,1000994,1000994,722,396500,0,408000
25884,1000995,1000995,793,496500,10255.23,818000
25885,1000996,1000996,133,436500,6743.59,508000
25886,1000997,1000997,356,456500,2231.25,528000
25887,1000998,1000998,676,326500,2910,438000
25888,1000999,1000999,7,176500,3900,208000
